event_id,session_id,user_id,event_time,event_name,product_id
8455,1703,548,2025-12-28 13:14:03,start_checkout,90
8456,1704,384,2024-05-08 23:24:59,view_product,104
8457,1704,384,2024-05-08 23:28:59,add_to_cart,44
8458,1705,432,2023-04-15 20:15:05,view_product,5
8459,1705,432,2023-04-15 20:20:05,purchase,
8460,1705,432,2023-04-15 20:25:05,view_product,121
8461,1705,432,2023-04-15 20:30:05,view_product,44
8462,1705,432,2023-04-15 20:35:05,start_checkout,259
8463,1705,432,2023-04-15 20:35:05,start_checkout,34
8464,1706,466,2023-04-06 00:04:56,view_product,166
8465,1706,466,2023-04-06 00:10:56,add_to_cart,245
8466,1706,466,2023-04-06 00:22:56,start_checkout,195
8467,1706,466,2023-04-06 00:07:56,view_product,241
8468,1706,466,2023-04-06 00:16:56,view_product,194
8469,1706,466,2023-04-06 00:49:56,view_product,181
8470,1707,232,2025-02-03 09:06:15,view_product,130
8471,1707,232,2025-02-03 09:15:15,add_to_cart,16
8472,1707,232,2025-02-03 09:18:15,view_product,257
8473,1708,190,2025-01-15 05:15:06,view_product,240
8474,1708,190,2025-01-15 05:19:06,add_to_cart,162
8475,1708,190,2025-01-15 05:27:06,start_checkout,99
8476,1709,292,2023-08-05 10:02:34,view_product,247
8477,1709,292,2023-08-05 10:06:34,view_product,72
8478,1709,292,2023-08-05 10:16:34,view_product,80
8479,1710,97,2025-01-08 00:23:13,view_product,170
8480,1710,97,2025-01-08 00:32:13,add_to_cart,143
8481,1710,97,2025-01-08 00:27:13,start_checkout,74
8482,1711,50,2024-12-28 00:06:22,view_product,199
8483,1711,50,2024-12-28 00:12:22,add_to_cart,143
8484,1711,50,2024-12-28 00:10:22,start_checkout,54
8485,1711,50,2024-12-28 00:12:22,purchase,152
8486,1711,50,2024-12-28 00:26:22,view_product,166
8487,1712,81,2025-02-10 20:19:08,view_product,163
8488,1712,81,2025-02-10 20:27:08,add_to_cart,168
8489,1712,81,2025-02-10 20:23:08,view_product,4
8490,1712,81,2025-02-10 20:25:08,view_product,78
8491,1712,81,2025-02-10 20:51:08,view_product,172
8492,1712,81,2025-02-10 20:49:08,view_product,53
8493,1712,81,2025-02-10 21:07:08,view_product,145
8494,1712,81,2025-02-10 20:47:08,start_checkout,32
8495,1713,133,2024-05-17 13:30:47,view_product,245
8496,1713,133,2024-05-17 13:37:47,start_checkout,198
8497,1713,133,2024-05-17 13:40:47,add_to_cart,110
8498,1713,133,2024-05-17 13:36:47,view_product,128
8499,1713,133,2024-05-17 13:38:47,view_product,162
8500,1713,133,2024-05-17 14:15:47,view_product,220
8501,1713,133,2024-05-17 13:42:47,view_product,173
8502,1714,422,2024-03-08 09:52:52,view_product,73
8503,1714,422,2024-03-08 10:01:52,add_to_cart,116
8504,1715,230,2023-07-29 20:03:48,view_product,234
8505,1715,230,2023-07-29 20:08:48,view_product,235
8506,1715,230,2023-07-29 20:05:48,view_product,253
8507,1716,427,2024-10-27 16:51:07,view_product,239
8508,1716,427,2024-10-27 17:00:07,add_to_cart,83
8509,1716,427,2024-10-27 16:55:07,purchase,
8510,1716,427,2024-10-27 17:09:07,purchase,
8511,1716,427,2024-10-27 17:07:07,add_to_cart,88
8512,1716,427,2024-10-27 17:36:07,view_product,126
8513,1716,427,2024-10-27 17:33:07,add_to_cart,108
8514,1717,122,2025-11-13 08:08:34,view_product,174
8515,1717,122,2025-11-13 08:15:34,start_checkout,32
8516,1718,332,2023-11-14 09:26:14,view_product,220
8517,1718,332,2023-11-14 09:28:14,add_to_cart,108
8518,1718,332,2023-11-14 09:36:14,view_product,84
8519,1718,332,2023-11-14 09:29:14,view_product,212
8520,1718,332,2023-11-14 09:50:14,view_product,206
8521,1718,332,2023-11-14 09:46:14,view_product,182
8522,1718,332,2023-11-14 09:56:14,view_product,62
8523,1719,407,2024-05-01 13:46:58,view_product,143
8524,1719,407,2024-05-01 13:52:58,start_checkout,17
8525,1719,407,2024-05-01 14:02:58,view_product,113
8526,1719,407,2024-05-01 14:07:58,view_product,65
8527,1720,149,2025-01-30 08:15:21,view_product,129
8528,1720,149,2025-01-30 08:24:21,start_checkout,215
8529,1720,149,2025-01-30 08:27:21,purchase,55
8530,1720,149,2025-01-30 08:33:21,start_checkout,27
8531,1720,149,2025-01-30 08:19:21,purchase,
8532,1720,149,2025-01-30 08:35:21,view_product,27
8533,1721,555,2023-04-04 22:31:53,view_product,184
8534,1721,555,2023-04-04 22:34:53,view_product,245
8535,1721,555,2023-04-04 22:43:53,view_product,51
8536,1721,555,2023-04-04 22:43:53,view_product,10
8537,1722,484,2023-12-01 11:33:49,view_product,250
8538,1722,484,2023-12-01 11:35:49,view_product,23
8539,1722,484,2023-12-01 11:45:49,view_product,117
8540,1722,484,2023-12-01 12:00:49,add_to_cart,196
8541,1722,484,2023-12-01 11:41:49,view_product,122
8542,1722,484,2023-12-01 11:43:49,add_to_cart,102
8543,1723,363,2023-12-03 11:33:23,view_product,57
8544,1723,363,2023-12-03 11:42:23,add_to_cart,82
8545,1724,262,2023-07-21 13:53:09,view_product,165
8546,1724,262,2023-07-21 13:58:09,add_to_cart,57
8547,1724,262,2023-07-21 13:55:09,view_product,150
8548,1724,262,2023-07-21 13:56:09,view_product,31
8549,1724,262,2023-07-21 14:09:09,add_to_cart,94
8550,1725,354,2024-09-25 14:02:04,view_product,38
8551,1725,354,2024-09-25 14:06:04,add_to_cart,69
8552,1725,354,2024-09-25 14:06:04,start_checkout,250
8553,1725,354,2024-09-25 14:11:04,add_to_cart,192
8554,1725,354,2024-09-25 14:26:04,view_product,214
8555,1725,354,2024-09-25 14:27:04,view_product,158
8556,1725,354,2024-09-25 14:56:04,view_product,29
8557,1726,66,2023-02-09 11:18:11,view_product,163
8558,1726,66,2023-02-09 11:27:11,purchase,
8559,1726,66,2023-02-09 11:24:11,purchase,152
8560,1726,66,2023-02-09 11:21:11,start_checkout,90
8561,1726,66,2023-02-09 11:22:11,start_checkout,114
8562,1727,325,2025-07-05 12:47:23,view_product,63
8563,1727,325,2025-07-05 12:55:23,start_checkout,107
8564,1727,325,2025-07-05 13:05:23,view_product,188
8565,1727,325,2025-07-05 13:05:23,view_product,21
8566,1727,325,2025-07-05 12:55:23,view_product,240
8567,1727,325,2025-07-05 12:52:23,view_product,109
8568,1727,325,2025-07-05 12:59:23,purchase,
8569,1727,325,2025-07-05 13:36:23,view_product,12
8570,1728,185,2024-01-02 05:48:30,view_product,143
8571,1728,185,2024-01-02 05:52:30,purchase,158
8572,1728,185,2024-01-02 05:54:30,purchase,
8573,1728,185,2024-01-02 06:12:30,add_to_cart,5
8574,1728,185,2024-01-02 06:12:30,add_to_cart,29
8575,1728,185,2024-01-02 06:03:30,view_product,226
8576,1729,96,2024-09-17 17:05:50,view_product,58
8577,1729,96,2024-09-17 17:06:50,add_to_cart,245
8578,1729,96,2024-09-17 17:11:50,start_checkout,129
8579,1729,96,2024-09-17 17:11:50,start_checkout,57
8580,1729,96,2024-09-17 17:09:50,view_product,92
8581,1729,96,2024-09-17 17:10:50,view_product,4
8582,1729,96,2024-09-17 17:11:50,purchase,
8583,1729,96,2024-09-17 17:47:50,view_product,104
8584,1730,9,2024-01-25 15:08:36,view_product,216
8585,1730,9,2024-01-25 15:09:36,add_to_cart,229
8586,1730,9,2024-01-25 15:24:36,add_to_cart,225
8587,1731,203,2024-01-27 15:30:19,view_product,39
8588,1731,203,2024-01-27 15:34:19,view_product,182
8589,1731,203,2024-01-27 15:44:19,view_product,215
8590,1731,203,2024-01-27 15:51:19,view_product,34
8591,1731,203,2024-01-27 15:34:19,view_product,244
8592,1731,203,2024-01-27 15:35:19,add_to_cart,67
8593,1732,473,2025-08-02 10:02:33,view_product,190
8594,1732,473,2025-08-02 10:09:33,add_to_cart,59
8595,1733,241,2024-03-28 00:12:09,view_product,182
8596,1733,241,2024-03-28 00:20:09,add_to_cart,166
8597,1733,241,2024-03-28 00:22:09,add_to_cart,153
8598,1733,241,2024-03-28 00:36:09,view_product,21
8599,1733,241,2024-03-28 00:16:09,view_product,189
8600,1733,241,2024-03-28 00:37:09,view_product,115
8601,1733,241,2024-03-28 00:36:09,start_checkout,50
8602,1734,390,2023-09-27 13:52:30,view_product,177
8603,1734,390,2023-09-27 13:58:30,add_to_cart,178
8604,1734,390,2023-09-27 13:54:30,view_product,87
8605,1734,390,2023-09-27 14:16:30,view_product,66
8606,1734,390,2023-09-27 13:56:30,view_product,155
8607,1734,390,2023-09-27 14:27:30,view_product,82
8608,1734,390,2023-09-27 14:04:30,view_product,197
8609,1735,225,2023-09-25 01:59:28,view_product,74
8610,1735,225,2023-09-25 02:02:28,add_to_cart,181
8611,1735,225,2023-09-25 02:01:28,start_checkout,120
8612,1735,225,2023-09-25 02:26:28,view_product,31
8613,1736,54,2025-05-28 06:37:39,view_product,152
8614,1736,54,2025-05-28 06:42:39,view_product,236
8615,1736,54,2025-05-28 06:51:39,start_checkout,143
8616,1736,54,2025-05-28 06:43:39,purchase,131
8617,1737,49,2025-06-13 00:06:44,view_product,255
8618,1737,49,2025-06-13 00:12:44,add_to_cart,150
8619,1737,49,2025-06-13 00:22:44,view_product,199
8620,1737,49,2025-06-13 00:24:44,view_product,27
8621,1737,49,2025-06-13 00:18:44,add_to_cart,104
8622,1737,49,2025-06-13 00:51:44,view_product,120
8623,1738,536,2023-07-27 05:27:20,view_product,127
8624,1738,536,2023-07-27 05:31:20,add_to_cart,92
8625,1738,536,2023-07-27 05:45:20,start_checkout,52
8626,1739,45,2025-06-14 03:57:09,view_product,152
8627,1739,45,2025-06-14 04:02:09,add_to_cart,40
8628,1739,45,2025-06-14 04:13:09,add_to_cart,29
8629,1739,45,2025-06-14 04:21:09,purchase,88
8630,1739,45,2025-06-14 04:33:09,view_product,217
8631,1739,45,2025-06-14 04:07:09,add_to_cart,255
8632,1739,45,2025-06-14 04:03:09,purchase,30
8633,1740,526,2024-11-14 15:24:00,view_product,90
8634,1740,526,2024-11-14 15:32:00,add_to_cart,207
8635,1740,526,2024-11-14 15:26:00,start_checkout,53
8636,1740,526,2024-11-14 15:45:00,view_product,234
8637,1740,526,2024-11-14 15:56:00,view_product,97
8638,1740,526,2024-11-14 15:59:00,view_product,254
8639,1741,503,2025-04-16 07:38:46,view_product,213
8640,1741,503,2025-04-16 07:45:46,add_to_cart,190
8641,1741,503,2025-04-16 07:52:46,view_product,108
8642,1741,503,2025-04-16 08:05:46,view_product,216
8643,1742,460,2023-08-09 14:27:27,view_product,94
8644,1742,460,2023-08-09 14:33:27,add_to_cart,138
8645,1742,460,2023-08-09 14:33:27,view_product,125
8646,1742,460,2023-08-09 14:33:27,view_product,225
8647,1742,460,2023-08-09 14:59:27,view_product,245
8648,1742,460,2023-08-09 14:47:27,view_product,157
8649,1742,460,2023-08-09 14:51:27,start_checkout,155
8650,1743,579,2024-10-12 21:07:58,view_product,241
8651,1743,579,2024-10-12 21:10:58,add_to_cart,173
8652,1743,579,2024-10-12 21:21:58,view_product,166
8653,1744,173,2025-01-22 10:07:47,view_product,249
8654,1744,173,2025-01-22 10:08:47,add_to_cart,72
8655,1744,173,2025-01-22 10:15:47,purchase,
8656,1744,173,2025-01-22 10:22:47,add_to_cart,200
8657,1745,386,2024-12-14 02:02:28,view_product,177
8658,1745,386,2024-12-14 02:06:28,add_to_cart,201
8659,1745,386,2024-12-14 02:06:28,start_checkout,46
8660,1745,386,2024-12-14 02:23:28,purchase,
8661,1745,386,2024-12-14 02:38:28,view_product,123
8662,1746,217,2025-01-07 13:41:54,view_product,198
8663,1746,217,2025-01-07 13:49:54,add_to_cart,104
8664,1746,217,2025-01-07 13:55:54,add_to_cart,64
8665,1746,217,2025-01-07 13:50:54,view_product,169
8666,1746,217,2025-01-07 13:49:54,view_product,225
8667,1746,217,2025-01-07 13:46:54,add_to_cart,224
8668,1746,217,2025-01-07 13:59:54,view_product,49
8669,1747,361,2023-07-03 21:31:04,view_product,177
8670,1747,361,2023-07-03 21:33:04,start_checkout,138
8671,1748,317,2025-08-28 13:48:04,view_product,70
8672,1748,317,2025-08-28 13:54:04,add_to_cart,171
8673,1748,317,2025-08-28 14:06:04,view_product,159
8674,1749,352,2024-09-21 18:08:16,view_product,121
8675,1749,352,2024-09-21 18:17:16,add_to_cart,221
8676,1749,352,2024-09-21 18:24:16,start_checkout,173
8677,1749,352,2024-09-21 18:29:16,add_to_cart,53
8678,1749,352,2024-09-21 18:24:16,start_checkout,19
8679,1749,352,2024-09-21 18:48:16,start_checkout,150
8680,1749,352,2024-09-21 18:32:16,view_product,207
8681,1749,352,2024-09-21 18:15:16,purchase,122
8682,1750,466,2025-12-07 04:55:09,view_product,160
8683,1750,466,2025-12-07 05:02:09,purchase,148
8684,1750,466,2025-12-07 05:09:09,start_checkout,28
8685,1750,466,2025-12-07 05:01:09,view_product,7
8686,1751,9,2024-04-29 13:33:52,view_product,120
8687,1751,9,2024-04-29 13:38:52,view_product,129
8688,1751,9,2024-04-29 13:49:52,view_product,170
8689,1751,9,2024-04-29 13:39:52,add_to_cart,84
8690,1751,9,2024-04-29 13:53:52,view_product,165
8691,1751,9,2024-04-29 13:53:52,start_checkout,84
8692,1751,9,2024-04-29 14:27:52,view_product,90
8693,1751,9,2024-04-29 13:40:52,view_product,136
8694,1752,223,2025-01-22 19:02:53,view_product,10
8695,1752,223,2025-01-22 19:09:53,add_to_cart,47
8696,1752,223,2025-01-22 19:18:53,view_product,249
8697,1752,223,2025-01-22 19:08:53,view_product,228
8698,1753,550,2024-01-12 22:43:41,view_product,79
8699,1753,550,2024-01-12 22:49:41,add_to_cart,142
8700,1753,550,2024-01-12 22:57:41,view_product,7
8701,1753,550,2024-01-12 22:52:41,add_to_cart,215
8702,1753,550,2024-01-12 23:03:41,view_product,50
8703,1753,550,2024-01-12 22:58:41,add_to_cart,152
8704,1753,550,2024-01-12 23:31:41,add_to_cart,94
8705,1754,247,2023-08-14 18:48:01,view_product,220
8706,1754,247,2023-08-14 18:54:01,view_product,20
8707,1754,247,2023-08-14 19:06:01,view_product,214
8708,1754,247,2023-08-14 18:51:01,view_product,110
8709,1755,383,2025-08-01 14:49:22,view_product,144
8710,1755,383,2025-08-01 14:57:22,start_checkout,113
8711,1755,383,2025-08-01 15:01:22,purchase,92
8712,1755,383,2025-08-01 15:07:22,view_product,82
8713,1756,177,2023-11-29 06:06:52,view_product,214
8714,1756,177,2023-11-29 06:15:52,add_to_cart,160
8715,1756,177,2023-11-29 06:08:52,start_checkout,221
8716,1756,177,2023-11-29 06:21:52,view_product,220
8717,1756,177,2023-11-29 06:10:52,add_to_cart,175
8718,1756,177,2023-11-29 06:16:52,view_product,244
8719,1757,469,2025-08-26 22:35:01,view_product,150
8720,1757,469,2025-08-26 22:39:01,add_to_cart,166
8721,1758,597,2025-12-04 23:44:31,view_product,183
8722,1758,597,2025-12-04 23:51:31,add_to_cart,174
8723,1758,597,2025-12-05 00:02:31,start_checkout,260
8724,1758,597,2025-12-05 00:08:31,start_checkout,147
8725,1759,29,2024-08-19 23:35:21,view_product,255
8726,1759,29,2024-08-19 23:41:21,start_checkout,256
8727,1760,187,2023-07-13 19:08:19,view_product,176
8728,1760,187,2023-07-13 19:09:19,add_to_cart,15
8729,1760,187,2023-07-13 19:10:19,start_checkout,67
8730,1760,187,2023-07-13 19:11:19,purchase,208
8731,1760,187,2023-07-13 19:16:19,view_product,245
8732,1760,187,2023-07-13 19:38:19,purchase,
8733,1761,347,2023-04-18 02:16:43,view_product,215
8734,1761,347,2023-04-18 02:24:43,add_to_cart,145
8735,1761,347,2023-04-18 02:22:43,start_checkout,197
8736,1761,347,2023-04-18 02:40:43,view_product,107
8737,1761,347,2023-04-18 02:40:43,start_checkout,202
8738,1761,347,2023-04-18 02:51:43,view_product,217
8739,1761,347,2023-04-18 02:58:43,view_product,67
8740,1761,347,2023-04-18 03:12:43,start_checkout,165
8741,1762,450,2023-08-05 09:05:51,view_product,3
8742,1762,450,2023-08-05 09:11:51,add_to_cart,110
8743,1762,450,2023-08-05 09:21:51,start_checkout,41
8744,1762,450,2023-08-05 09:29:51,view_product,237
8745,1762,450,2023-08-05 09:09:51,purchase,
8746,1762,450,2023-08-05 09:25:51,add_to_cart,136
8747,1762,450,2023-08-05 09:17:51,view_product,8
8748,1763,425,2023-11-12 15:41:55,view_product,65
8749,1763,425,2023-11-12 15:46:55,add_to_cart,55
8750,1763,425,2023-11-12 15:51:55,start_checkout,19
8751,1764,210,2024-10-05 21:25:11,view_product,199
8752,1764,210,2024-10-05 21:30:11,add_to_cart,138
8753,1764,210,2024-10-05 21:37:11,purchase,230
8754,1764,210,2024-10-05 21:31:11,view_product,19
8755,1765,532,2023-02-24 23:35:21,view_product,34
8756,1765,532,2023-02-24 23:42:21,start_checkout,147
8757,1765,532,2023-02-24 23:49:21,view_product,232
8758,1765,532,2023-02-24 23:47:21,add_to_cart,115
8759,1765,532,2023-02-24 23:55:21,view_product,105
8760,1766,255,2025-10-22 22:16:01,view_product,54
8761,1766,255,2025-10-22 22:22:01,start_checkout,215
8762,1766,255,2025-10-22 22:28:01,add_to_cart,178
8763,1766,255,2025-10-22 22:43:01,view_product,101
8764,1766,255,2025-10-22 22:52:01,view_product,162
8765,1766,255,2025-10-22 22:21:01,view_product,26
8766,1766,255,2025-10-22 23:04:01,add_to_cart,212
8767,1767,318,2025-02-19 12:57:50,view_product,18
8768,1767,318,2025-02-19 13:02:50,add_to_cart,12
8769,1767,318,2025-02-19 13:07:50,start_checkout,157
8770,1767,318,2025-02-19 13:21:50,view_product,143
8771,1768,123,2023-04-03 07:43:09,view_product,98
8772,1768,123,2023-04-03 07:48:09,start_checkout,214
8773,1768,123,2023-04-03 07:45:09,view_product,212
8774,1768,123,2023-04-03 08:04:09,view_product,136
8775,1768,123,2023-04-03 07:51:09,view_product,167
8776,1768,123,2023-04-03 08:08:09,view_product,195
8777,1768,123,2023-04-03 08:07:09,add_to_cart,57
8778,1769,190,2025-01-26 07:03:14,view_product,248
8779,1769,190,2025-01-26 07:05:14,add_to_cart,163
8780,1769,190,2025-01-26 07:19:14,start_checkout,58
8781,1770,161,2024-02-29 13:57:21,view_product,101
8782,1770,161,2024-02-29 14:01:21,purchase,
8783,1771,43,2024-01-11 06:46:52,view_product,31
8784,1771,43,2024-01-11 06:54:52,add_to_cart,35
8785,1771,43,2024-01-11 06:50:52,view_product,141
8786,1771,43,2024-01-11 06:55:52,add_to_cart,124
8787,1771,43,2024-01-11 07:10:52,view_product,119
8788,1772,281,2025-01-16 04:40:35,view_product,255
8789,1772,281,2025-01-16 04:47:35,start_checkout,203
8790,1773,139,2023-04-07 02:01:09,view_product,81
8791,1773,139,2023-04-07 02:06:09,purchase,49
8792,1773,139,2023-04-07 02:09:09,add_to_cart,56
8793,1773,139,2023-04-07 02:07:09,view_product,165
8794,1773,139,2023-04-07 02:37:09,view_product,231
8795,1774,181,2025-07-25 16:46:43,view_product,42
8796,1774,181,2025-07-25 16:49:43,add_to_cart,170
8797,1774,181,2025-07-25 16:54:43,start_checkout,235
8798,1774,181,2025-07-25 17:04:43,start_checkout,237
8799,1774,181,2025-07-25 17:02:43,add_to_cart,213
8800,1774,181,2025-07-25 17:11:43,view_product,252
8801,1774,181,2025-07-25 16:58:43,purchase,29
8802,1774,181,2025-07-25 17:14:43,view_product,7
8803,1775,469,2025-11-19 00:03:38,view_product,97
8804,1775,469,2025-11-19 00:05:38,view_product,44
8805,1776,275,2024-02-27 04:00:30,view_product,162
8806,1776,275,2024-02-27 04:04:30,add_to_cart,188
8807,1776,275,2024-02-27 04:04:30,start_checkout,197
8808,1776,275,2024-02-27 04:03:30,add_to_cart,67
8809,1776,275,2024-02-27 04:20:30,add_to_cart,150
8810,1776,275,2024-02-27 04:20:30,start_checkout,179
8811,1776,275,2024-02-27 04:18:30,purchase,243
8812,1777,356,2025-02-16 23:19:29,view_product,29
8813,1777,356,2025-02-16 23:26:29,start_checkout,247
8814,1777,356,2025-02-16 23:37:29,view_product,65
8815,1777,356,2025-02-16 23:28:29,view_product,57
8816,1777,356,2025-02-16 23:27:29,view_product,57
8817,1777,356,2025-02-16 23:49:29,view_product,129
8818,1778,538,2024-07-16 08:57:32,view_product,215
8819,1778,538,2024-07-16 09:06:32,add_to_cart,145
8820,1778,538,2024-07-16 09:03:32,view_product,105
8821,1778,538,2024-07-16 09:03:32,view_product,197
8822,1779,294,2024-04-02 19:50:16,view_product,1
8823,1779,294,2024-04-02 19:59:16,start_checkout,162
8824,1779,294,2024-04-02 20:04:16,view_product,86
8825,1779,294,2024-04-02 20:08:16,view_product,156
8826,1779,294,2024-04-02 19:54:16,view_product,104
8827,1779,294,2024-04-02 20:35:16,view_product,140
8828,1779,294,2024-04-02 20:26:16,start_checkout,74
8829,1780,581,2024-02-24 22:40:05,view_product,199
8830,1780,581,2024-02-24 22:49:05,add_to_cart,253
8831,1781,248,2025-02-15 06:56:49,view_product,132
8832,1781,248,2025-02-15 07:03:49,add_to_cart,234
8833,1781,248,2025-02-15 07:06:49,start_checkout,186
8834,1781,248,2025-02-15 07:20:49,add_to_cart,87
8835,1782,234,2025-03-11 00:47:53,view_product,100
8836,1782,234,2025-03-11 00:51:53,add_to_cart,197
8837,1782,234,2025-03-11 01:01:53,start_checkout,123
8838,1782,234,2025-03-11 01:11:53,purchase,119
8839,1782,234,2025-03-11 01:07:53,view_product,148
8840,1782,234,2025-03-11 00:52:53,start_checkout,89
8841,1782,234,2025-03-11 00:59:53,add_to_cart,191
8842,1782,234,2025-03-11 01:08:53,start_checkout,83
8843,1783,55,2023-08-05 15:58:35,view_product,76
8844,1783,55,2023-08-05 16:04:35,start_checkout,36
8845,1783,55,2023-08-05 16:16:35,view_product,242
8846,1783,55,2023-08-05 16:25:35,view_product,64
8847,1783,55,2023-08-05 16:34:35,view_product,112
8848,1784,525,2024-07-10 21:33:31,view_product,232
8849,1784,525,2024-07-10 21:35:31,add_to_cart,185
8850,1784,525,2024-07-10 21:47:31,view_product,167
8851,1784,525,2024-07-10 21:48:31,add_to_cart,32
8852,1784,525,2024-07-10 21:37:31,view_product,127
8853,1785,304,2023-03-26 13:32:11,view_product,52
8854,1785,304,2023-03-26 13:39:11,add_to_cart,183
8855,1785,304,2023-03-26 13:40:11,start_checkout,169
8856,1786,120,2025-12-13 08:49:52,view_product,248
8857,1786,120,2025-12-13 08:52:52,start_checkout,22
8858,1786,120,2025-12-13 09:03:52,purchase,64
8859,1786,120,2025-12-13 09:01:52,view_product,63
8860,1786,120,2025-12-13 09:13:52,view_product,181
8861,1786,120,2025-12-13 09:34:52,view_product,70
8862,1786,120,2025-12-13 09:13:52,view_product,206
8863,1787,259,2023-11-03 15:09:32,view_product,101
8864,1787,259,2023-11-03 15:18:32,add_to_cart,206
8865,1787,259,2023-11-03 15:23:32,add_to_cart,129
8866,1787,259,2023-11-03 15:27:32,view_product,78
8867,1787,259,2023-11-03 15:33:32,view_product,200
8868,1787,259,2023-11-03 15:44:32,start_checkout,122
8869,1787,259,2023-11-03 15:57:32,view_product,47
8870,1787,259,2023-11-03 15:58:32,view_product,255
8871,1788,81,2024-10-09 10:53:11,view_product,210
8872,1788,81,2024-10-09 10:54:11,add_to_cart,233
8873,1789,86,2025-08-23 09:12:06,view_product,8
8874,1789,86,2025-08-23 09:20:06,add_to_cart,113
8875,1789,86,2025-08-23 09:14:06,add_to_cart,65
8876,1789,86,2025-08-23 09:15:06,view_product,160
8877,1789,86,2025-08-23 09:48:06,view_product,19
8878,1789,86,2025-08-23 09:42:06,view_product,9
8879,1790,520,2023-09-10 17:20:18,view_product,260
8880,1790,520,2023-09-10 17:28:18,add_to_cart,60
8881,1790,520,2023-09-10 17:26:18,purchase,
8882,1790,520,2023-09-10 17:47:18,view_product,52
8883,1790,520,2023-09-10 17:52:18,start_checkout,14
8884,1790,520,2023-09-10 17:55:18,add_to_cart,213
8885,1790,520,2023-09-10 18:02:18,view_product,55
8886,1791,209,2023-11-26 22:31:08,view_product,178
8887,1791,209,2023-11-26 22:38:08,add_to_cart,237
8888,1791,209,2023-11-26 22:37:08,add_to_cart,214
8889,1792,593,2023-07-21 06:50:18,view_product,148
8890,1792,593,2023-07-21 06:51:18,add_to_cart,226
8891,1792,593,2023-07-21 07:04:18,start_checkout,135
8892,1792,593,2023-07-21 07:08:18,purchase,55
8893,1792,593,2023-07-21 07:02:18,view_product,182
8894,1793,195,2023-04-08 18:36:18,view_product,106
8895,1793,195,2023-04-08 18:45:18,add_to_cart,57
8896,1793,195,2023-04-08 18:54:18,start_checkout,197
8897,1794,527,2024-06-03 14:07:52,view_product,200
8898,1794,527,2024-06-03 14:16:52,start_checkout,221
8899,1794,527,2024-06-03 14:23:52,start_checkout,117
8900,1794,527,2024-06-03 14:28:52,view_product,133
8901,1794,527,2024-06-03 14:31:52,view_product,239
8902,1795,319,2024-06-14 13:17:49,view_product,82
8903,1795,319,2024-06-14 13:23:49,view_product,182
8904,1795,319,2024-06-14 13:27:49,view_product,46
8905,1795,319,2024-06-14 13:20:49,purchase,203
8906,1795,319,2024-06-14 13:49:49,view_product,202
8907,1795,319,2024-06-14 13:47:49,view_product,166
8908,1796,205,2025-06-24 06:17:02,view_product,147
8909,1796,205,2025-06-24 06:25:02,add_to_cart,214
8910,1796,205,2025-06-24 06:33:02,start_checkout,200
8911,1796,205,2025-06-24 06:41:02,purchase,144
8912,1796,205,2025-06-24 06:33:02,add_to_cart,122
8913,1797,434,2023-07-08 12:25:34,view_product,81
8914,1797,434,2023-07-08 12:33:34,add_to_cart,84
8915,1798,430,2023-05-16 00:11:40,view_product,99
8916,1798,430,2023-05-16 00:18:40,add_to_cart,10
8917,1799,516,2023-12-26 02:22:45,view_product,97
8918,1799,516,2023-12-26 02:26:45,add_to_cart,135
8919,1799,516,2023-12-26 02:28:45,view_product,197
8920,1799,516,2023-12-26 02:31:45,view_product,120
8921,1800,145,2025-09-19 17:24:42,view_product,258
8922,1800,145,2025-09-19 17:32:42,start_checkout,19
8923,1800,145,2025-09-19 17:26:42,view_product,154
8924,1800,145,2025-09-19 17:42:42,start_checkout,147
8925,1800,145,2025-09-19 17:52:42,purchase,74
8926,1800,145,2025-09-19 17:49:42,view_product,46
8927,1800,145,2025-09-19 18:18:42,add_to_cart,227
8928,1801,567,2025-05-21 07:39:13,view_product,258
8929,1801,567,2025-05-21 07:44:13,add_to_cart,51
8930,1801,567,2025-05-21 07:47:13,view_product,179
8931,1801,567,2025-05-21 08:00:13,view_product,201
8932,1801,567,2025-05-21 07:59:13,view_product,19
8933,1801,567,2025-05-21 07:54:13,add_to_cart,114
8934,1801,567,2025-05-21 07:45:13,view_product,63
8935,1802,250,2023-12-21 09:26:09,view_product,195
8936,1802,250,2023-12-21 09:28:09,start_checkout,53
8937,1802,250,2023-12-21 09:28:09,start_checkout,222
8938,1803,112,2024-01-27 10:23:52,view_product,138
8939,1803,112,2024-01-27 10:26:52,add_to_cart,36
8940,1803,112,2024-01-27 10:35:52,view_product,211
8941,1803,112,2024-01-27 10:50:52,view_product,69
8942,1803,112,2024-01-27 10:43:52,view_product,91
8943,1803,112,2024-01-27 10:43:52,view_product,91
8944,1803,112,2024-01-27 11:05:52,start_checkout,134
8945,1803,112,2024-01-27 10:58:52,view_product,209
8946,1804,14,2024-03-18 02:21:59,view_product,100
8947,1804,14,2024-03-18 02:24:59,add_to_cart,259
8948,1804,14,2024-03-18 02:33:59,view_product,49
8949,1804,14,2024-03-18 02:33:59,add_to_cart,191
8950,1804,14,2024-03-18 02:33:59,view_product,30
8951,1804,14,2024-03-18 02:41:59,purchase,
8952,1805,117,2023-09-11 18:41:21,view_product,90
8953,1805,117,2023-09-11 18:44:21,add_to_cart,13
8954,1805,117,2023-09-11 18:49:21,add_to_cart,209
